angDist,_RAJ2000,_DEJ2000,E,GaiaDR2,RAJ2000,DEJ2000,PRF,Simbad,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.174773,132.8788443792,12.18029998761,,605000401964512896,132.8788443792,12.18029998761,1.0,Simbad,132.87889251888,12.18031193072,0.0009364,0.0006612,107.02,605000401964512896,132.87884281004,0.0464,12.18029961221,0.0247,1.1860,0.0564,21.0437,11.279,-10.933,0.057,-2.772,0.043,428,-0.8346,415.82,0.000,0.000e+00,31,,,18,0.971,0,5.17433e+03,2.17930e+00,16.402733,2.09906e+03,1.04797e+01,17.033478,4.40288e+03,15.638555,1.257,1.394923,,,0,,,122611328788816832,1237671262809227560,,511152210,0.002793,0.006097,0.004756,16.402733,0.002793,5.17433e+03,-0.001,0.9161,0.6891,-0.1949
0.178979,132.93224832707,11.75411512589,,604904533998990592,132.93224832707,11.75411512589,1.0,Simbad,132.93229735914,11.75412806235,0.0003812,0.0002552,97.63,604904533998990592,132.93224676925,0.0189,11.75411474059,0.0091,1.1480,0.0218,52.5952,11.540,-11.144,0.024,-2.997,0.016,382,0.4779,745.08,0.103,1.131e+01,31,,,18,1.017,0,1.23442e+05,2.67195e+01,12.958711,6.91414e+04,3.64987e+01,13.239197,7.76527e+04,12.522504,1.189,0.716693,29.15,7.97,7,6000.0,4.5,122101329323535425,1237671262272291288,,509150563,0.002765,0.002848,0.003799,12.958711,0.002765,1.23442e+05,-0.004,0.3794,0.2580,-0.1079
0.172932,132.8138859889,11.83731030009,,604920717435743872,132.8138859889,11.83731030009,1.0,Simbad,132.81393370417,11.83732155076,0.0002635,0.0001768,115.73,604920717435743872,132.81388445517,0.0127,11.83730998582,0.0071,1.1180,0.0153,73.2372,11.153,-10.845,0.015,-2.602,0.012,359,-3.6533,407.20,0.032,1.276e+00,31,,,18,0.865,0,1.63540e+05,3.37865e+01,12.653306,9.09747e+04,4.63769e+01,12.941240,1.03745e+05,12.207978,1.191,0.733262,,,0,,,122201328139895247,1237671125370339667,,510153116,0.002764,0.002845,0.003795,12.653306,0.002764,1.63540e+05,-0.004,0.2495,0.1961,-0.3052
0.174347,132.86679615092,11.70967206848,,604910207651564544,132.86679615092,11.70967206848,1.0,Simbad,132.86684360906,11.70968570440,0.0021749,0.0014395,106.11,604910207651564544,132.86679460325,0.1094,11.70967164048,0.0567,0.9296,0.1328,6.9978,11.251,-10.797,0.132,-3.164,0.094,382,0.0951,396.08,0.065,6.676e-02,31,,,17,1.003,0,1.38794e+03,1.37268e+00,17.831444,3.77555e+02,8.51123e+00,18.896091,1.50168e+03,16.806454,1.354,2.089638,,,0,,,122051328668422098,1237671262272291536,,509150457,0.002957,0.024634,0.006157,17.831444,0.002957,1.38794e+03,0.007,2.1273,1.5089,-0.2208
0.176633,132.80847232803,11.55848411421,,604894638394355584,132.80847232803,11.55848411421,1.0,Simbad,132.80852082975,11.55849633556,0.0002994,0.0002097,99.84,604894638394355584,132.80847076433,0.0146,11.55848372669,0.0076,1.1645,0.0164,70.9327,11.395,-11.036,0.019,-2.837,0.013,345,0.1761,359.19,0.000,0.000e+00,31,,,18,1.006,0,1.01645e+05,2.31972e+01,13.169649,5.67696e+04,3.02942e+01,13.453252,6.42859e+04,12.727606,1.191,0.725646,,,0,,,121871328085210693,1237671124833468581,,508147295,0.002766,0.002850,0.003825,13.169649,0.002766,1.01645e+05,-0.003,0.2972,0.2129,-0.1215
0.178443,132.79898217739,11.83384794412,,604920824810716672,132.79898217739,11.83384794412,1.0,Simbad,132.79903085379,11.83386162609,0.0005812,0.0003756,108.69,604920824810716672,132.79898060084,0.0274,11.83384750250,0.0149,1.0587,0.0352,30.0834,11.514,-11.067,0.035,-3.178,0.025,381,1.7585,440.16,0.058,8.218e-01,31,,,18,1.064,0,1.70351e+04,4.33059e+00,15.109005,7.69094e+03,1.52811e+01,15.623593,1.33160e+04,14.436963,1.233,1.186630,,,0,,,122201327990361107,1237671125370339685,,510153083,0.002769,0.003527,0.004025,15.109005,0.002769,1.70351e+04,-0.002,0.5635,0.4016,-0.2639
0.181175,132.7485099708,11.73556404369,,604911096708974080,132.7485099708,11.73556404369,1.0,Simbad,132.74855970789,11.73557674417,0.0005353,0.0003617,121.98,604911096708974080,132.74850835613,0.0243,11.73556363858,0.0139,1.1325,0.0293,38.6189,11.691,-11.313,0.031,-2.949,0.026,363,6.4862,570.26,0.120,6.076e+00,31,,,17,1.251,0,3.20234e+04,5.68093e+00,14.423698,1.58643e+04,1.81247e+01,14.837489,2.29390e+04,13.846458,1.212,0.991032,,,0,,,122081327485753160,1237670964308476042,,509150294,0.002762,0.003053,0.003879,14.423698,0.002762,3.20234e+04,-0.004,0.4928,0.4178,-0.3396
0.174450,132.92826222143,11.99194384747,,604924531366686080,132.92826222143,11.99194384747,1.0,Simbad,132.92830989999,11.99195700460,0.0004168,0.0002840,114.18,604924531366686080,132.92826067516,0.0204,11.99194343616,0.0110,1.1709,0.0246,47.5636,11.256,-10.834,0.025,-3.053,0.019,429,9.0710,752.48,0.114,9.005e+00,31,,,18,1.326,0,5.19789e+04,1.16124e+01,13.897799,2.83862e+04,1.61419e+01,14.205775,3.40815e+04,13.416600,1.202,0.789175,,,0,,,122391329282850805,1237671125370405194,,510153336,0.002766,0.002858,0.003847,13.897799,0.002766,5.19789e+04,0.003,0.3977,0.3103,-0.2820
0.175934,132.5792320343,12.0973203665,,604987139105593344,132.5792320343,12.0973203665,1.0,Simbad,132.57928034456,12.09733289434,0.0008979,0.0005826,116.58,604987139105593344,132.57923046269,0.0429,12.09731996810,0.0233,1.1882,0.0514,23.1077,11.353,-10.974,0.052,-2.908,0.041,370,0.8801,405.05,0.097,1.064e+00,31,,,17,1.032,0,7.30401e+03,2.76272e+00,16.028463,3.15925e+03,1.08296e+01,16.589584,5.87917e+03,15.324606,1.237,1.264978,,,0,,,122511325792837303,1237671262809096212,,511151942,0.002786,0.004652,0.004419,16.028463,0.002786,7.30401e+03,-0.006,0.8443,0.6580,-0.3363
0.172799,133.01477812996,11.68996263133,,604903468852379904,133.01477812996,11.68996263133,1.0,Simbad,133.01482570330,11.68997419258,0.0002926,0.0001972,91.07,604903468852379904,133.01477662818,0.0137,11.68996231792,0.0070,1.1348,0.0163,69.8010,11.138,-10.813,0.018,-2.672,0.012,389,0.1595,596.46,0.053,3.616e+00,31,,,17,1.005,0,1.76111e+05,3.42761e+01,12.572901,9.77405e+04,4.01705e+01,12.863356,1.11988e+05,12.124962,1.191,0.738394,,,0,,,122021330148798454,1237671262272356502,,509150672,0.002763,0.002826,0.003801,12.572901,0.002763,1.76111e+05,-0.004,0.2925,0.1973,-0.0151
0.173807,132.81710429905,12.18148890711,,605000573763220224,132.81710429905,12.18148890711,1.0,Simbad,132.81715169110,12.18150250583,0.0010871,0.0007168,110.92,605000573763220224,132.81710276257,0.0509,12.18148847294,0.0289,1.2098,0.0644,18.7926,11.215,-10.761,0.065,-3.157,0.048,427,0.9634,470.15,0.000,0.000e+00,31,,,19,1.033,0,4.05060e+03,2.12622e+00,16.668568,1.56156e+03,9.34866e+00,17.354647,3.52746e+03,15.879241,1.256,1.475406,,,0,,,122611328171428277,1237671262809162180,,511152154,0.002814,0.007074,0.004798,16.668568,0.002814,4.05060e+03,-0.011,1.0472,0.7739,-0.2749
0.175900,132.91938492962,11.86854494144,,604919725299047424,132.91938492962,11.86854494144,1.0,Simbad,132.91943323838,11.86855728600,0.0011018,0.0006539,89.25,604919725299047424,132.91938336552,0.0504,11.86854455191,0.0223,1.1214,0.0615,18.2429,11.349,-10.982,0.069,-2.865,0.041,441,-1.0959,420.57,0.000,0.000e+00,31,,,17,0.962,0,5.66631e+03,2.47525e+00,16.304115,2.04916e+03,1.17239e+01,17.059600,5.22282e+03,15.453133,1.283,1.606468,,,0,,,122241329194232746,1237671125370405301,,510153322,0.002796,0.006810,0.004442,16.304115,0.002796,5.66631e+03,0.000,1.1018,0.6540,0.0142
0.174728,132.83980208219,11.76838212268,,604917217038188288,132.83980208219,11.76838212268,1.0,Simbad,132.83985029263,11.76839344283,0.0003554,0.0002543,102.65,604917217038188288,132.83980053556,0.0183,11.76838180901,0.0098,1.1829,0.0215,55.0840,11.268,-10.960,0.022,-2.618,0.016,354,0.0147,1040.45,0.118,2.061e+01,31,,,17,1.000,0,6.55048e+05,1.34284e+02,11.146684,2.91137e+05,1.33304e+02,11.678301,5.17644e+05,10.462817,1.235,1.215484,35.54,0.25,11,5000.0,3.0,,1237671262272291019,,509150410,0.002764,0.002834,0.003792,11.146684,0.002764,6.55048e+05,-0.003,0.3512,0.2601,-0.1441
0.179937,132.98383501959,11.65114271213,,604902923387005824,132.98383501959,11.65114271213,1.0,Simbad,132.98388427867,11.65115577944,0.0003590,0.0002477,97.28,604902923387005824,132.98383343429,0.0174,11.65114228892,0.0089,1.1363,0.0202,56.1758,11.608,-11.204,0.022,-3.035,0.016,397,-0.5880,378.72,0.000,0.000e+00,31,,,18,0.978,0,4.66753e+04,8.85874e+00,14.014649,2.52370e+04,1.80245e+01,14.333448,3.05613e+04,13.534966,1.195,0.798483,,,0,,,121981329839361847,1237671262272291451,,509150633,0.002763,0.002896,0.003890,14.014649,0.002763,4.66753e+04,-0.004,0.3575,0.2498,-0.0951
0.174525,132.70677997865,11.58580615794,,604907390153062272,132.70677997865,11.58580615794,1.0,Simbad,132.70682785119,11.58581844114,0.0003918,0.0002722,114.57,604907390153062272,132.70677843007,0.0173,11.58580582139,0.0088,1.1971,0.0198,60.3257,11.257,-10.893,0.023,-2.839,0.019,347,0.0094,801.97,0.098,1.274e+01,31,,,17,0.999,0,7.77747e+05,1.42010e+02,10.960272,3.44303e+05,1.75057e+02,11.496190,6.17705e+05,10.270943,1.237,1.225247,,,0,,,,1237671262272225311,,508147212,0.002762,0.002844,0.003794,10.960272,0.002762,7.77747e+05,-0.002,0.3739,0.2963,-0.2712
0.173797,132.88568539444,11.7014436115,,604898456621037824,132.88568539444,11.7014436115,1.0,Simbad,132.88573287088,11.70145662592,0.0004301,0.0002860,101.57,604898456621037824,132.88568386027,0.0216,11.70144319021,0.0102,1.1598,0.0257,45.0963,11.213,-10.798,0.026,-3.023,0.018,385,-0.8394,362.50,0.000,0.000e+00,31,,,17,0.969,0,3.36255e+04,6.20136e+00,14.370695,1.67549e+04,1.98736e+01,14.778187,2.39339e+04,13.800363,1.210,0.977824,,,0,,,122041328857442216,1237671262272291171,,509150496,0.002763,0.003073,0.003842,14.370695,0.002763,3.36255e+04,-0.005,0.4253,0.2932,-0.1625
0.171886,132.53184540693,12.32180680502,,604995248003823488,132.53184540693,12.32180680502,1.0,Simbad,132.53189265119,12.32181902432,0.0006703,0.0004228,107.87,604995248003823488,132.53184387989,0.0298,12.32180640892,0.0154,1.1490,0.0378,30.3573,11.090,-10.721,0.040,-2.838,0.028,346,-0.4111,343.04,0.000,0.000e+00,31,,,15,0.983,0,1.66327e+04,4.42133e+00,15.134959,8.24884e+03,1.73361e+01,15.547561,1.19259e+04,14.556669,1.213,0.990891,,,0,,,122781325318626686,1237670595478159393,,512148926,0.002770,0.003604,0.004374,15.134959,0.002770,1.66327e+04,-0.003,0.6510,0.4519,-0.2686
0.173829,132.89370104794,11.73040180184,,604916117526551680,132.89370104794,11.73040180184,1.0,Simbad,132.89374868554,11.73041429063,0.0004311,0.0002870,98.44,604916117526551680,132.89369951518,0.0217,11.73040139248,0.0105,1.1540,0.0258,44.6790,11.214,-10.832,0.027,-2.902,0.018,385,0.3931,398.72,0.016,1.203e-01,31,,,17,1.013,0,3.21339e+04,6.14077e+00,14.419957,1.70539e+04,1.54754e+01,14.758982,2.15527e+04,13.914139,1.201,0.844843,,,0,,,122071328937476962,1237671262272291004,,509150508,0.002763,0.002959,0.003875,14.419957,0.002763,3.21339e+04,-0.002,0.4285,0.2909,-0.1204
0.173519,132.97266834185,11.64239157001,,604897047871749376,132.97266834185,11.64239157001,1.0,Simbad,132.97271602647,11.64240348637,0.0002460,0.0001666,97.25,604897047871749376,132.97266682757,0.0120,11.64239124854,0.0061,1.1640,0.0143,81.1496,11.186,-10.842,0.015,-2.754,0.010,400,-4.6756,428.04,0.000,0.000e+00,31,,,17,0.838,0,1.81886e+05,3.47951e+01,12.537870,1.00481e+05,4.12267e+01,12.833331,1.16302e+05,12.083925,1.192,0.749406,32.41,1.35,14,6000.0,3.5,121971329727801373,1237671262272291339,,509150614,0.002763,0.002826,0.003792,12.537870,0.002763,1.81886e+05,-0.004,0.2449,0.1682,-0.0995
0.172960,132.98344010641,11.65381211774,,604902923387005696,132.98344010641,11.65381211774,1.0,Simbad,132.98348768391,11.65382382291,0.0004214,0.0002927,99.13,604902923387005696,132.98343857150,0.0202,11.65381174062,0.0103,1.1118,0.0239,46.4451,11.159,-10.822,0.026,-2.719,0.019,400,-0.1527,398.62,0.000,0.000e+00,31,,,18,0.994,0,3.13820e+04,6.84910e+00,14.445664,1.64467e+04,1.87978e+01,14.798343,2.12969e+04,13.927102,1.203,0.871241,,,0,,,121981329835365051,1237671262272291452,,509150632,0.002765,0.003054,0.003909,14.445664,0.002765,3.13820e+04,-0.003,0.4187,0.2966,-0.1159
0.174778,132.80969741133,11.68588327889,,604909726615246080,132.80969741133,11.68588327889,1.0,Simbad,132.80974532954,11.68589573260,0.0004208,0.0002766,109.37,604909726615246080,132.80969587339,0.0210,11.68588288339,0.0109,1.1388,0.0239,47.6118,11.274,-10.897,0.025,-2.891,0.018,354,-0.8014,333.96,0.000,0.000e+00,31,,,17,0.969,0,3.49232e+04,7.09190e+00,14.329582,1.87137e+04,1.81982e+01,14.658145,2.31200e+04,13.837925,1.198,0.820220,,,0,,,122021328097613542,1237671262272225766,,509150357,0.002764,0.002983,0.003856,14.329582,0.002764,3.49232e+04,-0.003,0.4074,0.2959,-0.2609
0.176188,132.82179182025,11.58689796037,,604895810921215744,132.82179182025,11.58689796037,1.0,Simbad,132.82184005929,11.58691069264,0.0010540,0.0007445,110.66,604895810921215744,132.82179026065,0.0500,11.58689754995,0.0274,1.2348,0.0574,21.5014,11.368,-10.976,0.064,-2.957,0.049,373,0.3178,392.52,0.000,2.095e-15,31,,,18,1.011,0,4.78996e+03,2.12753e+00,16.486538,1.90365e+03,7.35311e+00,17.139574,4.09656e+03,15.716848,1.253,1.422726,,,0,,,121901328218494779,1237671124833468824,,508147310,0.002797,0.005037,0.004783,16.486538,0.002797,4.78996e+03,-0.008,1.0206,0.7896,-0.2280
0.180535,132.83557913853,11.76801114491,,604917281461922432,132.83557913853,11.76801114491,1.0,Simbad,132.83562836111,11.76802503044,0.0002818,0.0001915,113.97,604917281461922432,132.83557756305,0.0137,11.76801069626,0.0077,1.1452,0.0171,66.9510,11.645,-11.189,0.017,-3.225,0.013,352,0.7935,456.11,0.000,0.000e+00,31,,,17,1.029,0,1.14293e+05,2.42956e+01,13.042321,6.31398e+04,3.81929e+01,13.337784,7.33418e+04,12.584518,1.194,0.753266,,,0,,,,1237671262272290993,,509150401,0.002765,0.002866,0.003864,13.042321,0.002765,1.14293e+05,-0.002,0.2690,0.2091,-0.2820
0.179745,133.04162102681,11.79020567585,,604906355065249408,133.04162102681,11.79020567585,1.0,Simbad,133.04167062793,11.79021731100,0.0014671,0.0009374,105.87,604906355065249408,133.04161942753,0.0673,11.79020527446,0.0336,1.0436,0.0885,11.7863,11.598,-11.277,0.089,-2.708,0.062,404,1.1472,451.34,0.147,9.384e-01,31,,,18,1.040,0,3.13366e+03,1.93550e+00,16.947237,1.12942e+03,9.49121e+00,17.706408,2.89360e+03,16.094297,1.284,1.612110,,,0,,,122141330416508746,1237671262272357104,,509150698,0.002836,0.009541,0.005003,16.947237,0.002836,3.13366e+03,-0.000,1.4342,0.9869,-0.2366
0.181187,132.92284679369,11.79336780488,,604916976519989248,132.92284679369,11.79336780488,1.0,Simbad,132.92289613442,11.79338195637,0.0003542,0.0002281,112.41,604916976519989248,132.92284520453,0.0167,11.79336735055,0.0088,1.1718,0.0210,55.8578,11.689,-11.217,0.021,-3.286,0.016,422,0.1386,424.68,0.000,0.000e+00,31,,,17,1.004,0,4.98018e+04,8.49383e+00,13.944253,2.69082e+04,1.68324e+01,14.263831,3.27695e+04,13.459221,1.198,0.804610,,,0,,,122151329229012528,1237671262272290986,,509150549,0.002762,0.002872,0.003820,13.944253,0.002762,4.98018e+04,-0.002,0.3388,0.2504,-0.3050
0.181254,132.8362206745,11.80873880347,,604917698074520320,132.8362206745,11.80873880347,1.0,Simbad,132.83627044196,11.80875152708,0.0021332,0.0014647,112.66,604917698074520320,132.83621905086,0.1060,11.80873840525,0.0584,1.3259,0.1268,10.4602,11.697,-11.318,0.127,-2.952,0.099,372,0.2861,391.28,0.000,0.000e+00,31,,,18,1.010,0,1.44088e+03,1.50003e+00,17.790794,3.89086e+02,8.85991e+00,18.863428,1.54895e+03,16.772799,1.345,2.090630,,,0,,,122171328362770974,,,510153161,0.002978,0.024880,0.007606,17.790794,0.002978,1.44088e+03,-0.002,2.0478,1.5819,-0.2640
0.181620,132.73200226583,11.87073452574,,604921958681906176,132.73200226583,11.87073452574,1.0,Simbad,132.73205211040,11.87074740410,0.0014627,0.0010714,103.47,604921958681906176,132.73200070280,0.0733,11.87073418334,0.0405,1.1536,0.0842,13.7044,11.704,-11.319,0.090,-2.975,0.068,388,84.1111,24730.26,0.658,7.290e+02,31,,,18,5.262,0,3.49362e+05,8.60604e+01,11.829176,1.92581e+05,8.11192e+01,12.127011,2.25859e+05,11.363302,1.198,0.763709,34.28,1.06,9,5750.0,4.0,,1237671125370339497,,510152975,0.002768,0.002827,0.003795,11.829176,0.002768,3.49362e+05,0.001,1.4442,1.0962,-0.1418
0.175392,132.78488719192,11.78669532481,,604914601402325504,132.78488719192,11.78669532481,1.0,Simbad,132.78493542227,11.78670734661,0.0002991,0.0002014,102.13,604914601402325504,132.78488564648,0.0143,11.78669499519,0.0079,1.2097,0.0168,72.0974,11.310,-10.963,0.018,-2.779,0.013,344,1.0163,621.14,0.073,7.660e+00,31,,,17,1.038,0,2.64937e+05,5.34110e+01,12.129510,1.22691e+05,5.80093e+01,12.616509,2.01952e+05,11.484777,1.225,1.131733,,,0,,,,1237670964308476198,,509150333,0.002764,0.002837,0.003792,12.129510,0.002764,2.64937e+05,-0.004,0.2954,0.2067,-0.1643
0.174654,132.83466054538,11.76456537158,,604911341522929536,132.83466054538,11.76456537158,1.0,Simbad,132.83470834180,11.76457818486,0.0003922,0.0002857,107.52,604911341522929536,132.83465900485,0.0198,11.76456499716,0.0106,1.1986,0.0233,51.4757,11.265,-10.868,0.024,-2.967,0.019,356,5.7692,811.36,0.117,1.438e+01,31,,,17,1.224,0,1.17727e+05,2.52039e+01,13.010176,6.52912e+04,3.43450e+01,13.301405,7.51265e+04,12.558413,1.193,0.742992,,,0,,,122111328347167956,1237671262272291003,,509150399,0.002765,0.002848,0.003815,13.010176,0.002765,1.17727e+05,-0.003,0.3838,0.2970,-0.1819
0.175231,132.828530509,11.58823716227,,604895158086185856,132.828530509,11.58823716227,1.0,Simbad,132.82857885443,11.58824840169,0.0007964,0.0005746,106.95,604895158086185856,132.82852894408,0.0381,11.58823679663,0.0212,1.1293,0.0449,25.1312,11.307,-11.001,0.049,-2.611,0.037,359,0.5828,384.79,0.000,0.000e+00,31,,,17,1.021,0,8.28871e+03,3.33069e+00,15.891150,3.71543e+03,1.32824e+01,16.413520,6.51541e+03,15.213040,1.234,1.200481,,,0,,,121901328285816383,1237671124833468640,,508147315,0.002790,0.004780,0.004290,15.891150,0.002790,8.28871e+03,-0.002,0.7800,0.5967,-0.1823
0.178080,132.69592911864,12.17019137512,,604989372488540416,132.69592911864,12.17019137512,1.0,Simbad,132.69597807436,12.17020389777,0.0002341,0.0001558,112.71,604989372488540416,132.69592754536,0.0113,12.17019104143,0.0067,1.1399,0.0138,82.8512,11.484,-11.114,0.014,-2.893,0.011,383,-3.5393,437.63,0.031,1.373e+00,31,,,19,0.873,0,1.88736e+05,3.38432e+01,12.497732,9.98122e+04,5.07298e+01,12.840584,1.26533e+05,11.992385,1.199,0.848199,,,0,,,122601326959834797,1237671262809096522,,511152040,0.002762,0.002844,0.003816,12.497732,0.002762,1.88736e+05,-0.004,0.2242,0.1698,-0.2856
0.177110,132.92746424081,11.61369693507,,604896876073077504,132.92746424081,11.61369693507,1.0,Simbad,132.92751269960,11.61370986826,0.0009499,0.0006660,101.65,604896876073077504,132.92746267714,0.0464,11.61369651801,0.0239,1.1105,0.0560,19.8430,11.427,-11.025,0.059,-3.004,0.042,421,0.8603,459.63,0.058,2.898e-01,31,,,17,1.029,0,5.48426e+03,2.33022e+00,16.339571,2.27971e+03,9.82343e+00,16.943840,4.53214e+03,15.607137,1.242,1.336703,,,0,,,121931329275156933,1237671124833534298,,509150555,0.002794,0.005447,0.004768,16.339571,0.002794,5.48426e+03,-0.009,0.9399,0.6799,-0.1420
0.173539,132.64323560931,11.66574417994,,604911749544005632,132.64323560931,11.66574417994,1.0,Simbad,132.64328330537,11.66575609027,0.0002724,0.0001833,105.77,604911749544005632,132.64323407110,0.0134,11.66574385043,0.0071,1.2205,0.0155,78.9826,11.193,-10.849,0.017,-2.754,0.012,401,0.8926,653.49,0.066,6.127e+00,31,,,19,1.031,0,1.92161e+05,3.99181e+01,12.478206,1.05283e+05,7.23705e+01,12.782644,1.23959e+05,12.014699,1.193,0.767945,34.37,1.21,16,6000.0,4.5,121991326433509427,1237670964308410543,,509150199,0.002765,0.002888,0.003803,12.478206,0.002765,1.92161e+05,-0.004,0.2669,0.1913,-0.2081
0.172716,133.04001538111,11.77949836102,,604906256281593472,133.04001538111,11.77949836102,1.0,Simbad,133.04006267062,11.77951095685,0.0003488,0.0002376,99.99,604906256281593472,133.04001385390,0.0169,11.77949795199,0.0087,1.1755,0.0208,56.6164,11.143,-10.752,0.021,-2.926,0.015,401,-1.4985,357.79,0.000,0.000e+00,31,,,18,0.946,0,5.26328e+04,9.28510e+00,13.884225,2.88474e+04,2.51561e+01,14.188277,3.39535e+04,13.420684,1.193,0.767593,,,0,,,122131330400985883,1237671262272356701,,509150694,0.002762,0.002946,0.003850,13.884225,0.002762,5.26328e+04,-0.004,0.3460,0.2417,-0.1331
0.181084,132.76242146718,11.8737984874,,604921821242945536,132.76242146718,11.8737984874,1.0,Simbad,132.76247116005,11.87381134691,0.0004853,0.0003036,114.54,604921821242945536,132.76241987243,0.0224,11.87379807519,0.0128,1.1234,0.0295,38.0838,11.681,-11.293,0.029,-2.986,0.021,380,-1.2375,352.82,0.000,0.000e+00,31,,,18,0.954,0,2.27340e+04,5.20804e+00,14.795678,1.15889e+04,1.80526e+01,15.178434,1.58459e+04,14.248102,1.207,0.930332,,,0,,,122241327624789052,1237671125370339747,,510153028,0.002767,0.003263,0.003893,14.795678,0.002767,2.27340e+04,-0.004,0.4591,0.3419,-0.3451
0.175758,132.72263259752,11.74295306762,,604913952863074688,132.72263259752,11.74295306762,1.0,Simbad,132.72268079822,11.74296557731,0.0003171,0.0002061,110.30,604913952863074688,132.72263104009,0.0150,11.74295266843,0.0078,1.1557,0.0179,64.6938,11.340,-10.961,0.019,-2.904,0.014,367,0.0823,366.49,0.000,0.000e+00,31,,,18,1.002,0,7.86773e+04,1.44940e+01,13.447743,4.23497e+04,2.38129e+01,13.771416,5.18742e+04,12.960517,1.198,0.810899,,,0,,,122091327227222021,1237670964308475962,,509150278,0.002763,0.002856,0.003806,13.447743,0.002763,7.86773e+04,-0.003,0.3059,0.2224,-0.2776
0.174371,133.18954885953,11.91269334534,,604931132732290944,133.18954885953,11.91269334534,1.0,Simbad,133.18959679194,11.91270544748,0.0004703,0.0002906,97.71,604931132732290944,133.18954733067,0.0219,11.91269294859,0.0103,1.1333,0.0265,42.7919,11.246,-10.889,0.029,-2.812,0.018,412,-2.0055,359.81,0.000,0.000e+00,31,,,16,0.930,0,3.11366e+04,6.10655e+00,14.454188,1.64743e+04,1.35032e+01,14.796525,2.09440e+04,13.945246,1.202,0.851279,,,0,,,122291331895425742,1237671125370536033,,510153589,0.002764,0.002929,0.003888,14.454188,0.002764,3.11366e+04,-0.002,0.4677,0.2948,-0.1319
0.174069,132.89776438676,11.57558952567,,604896326317278464,132.89776438676,11.57558952567,1.0,Simbad,132.89781182036,11.57560288989,0.0004294,0.0002900,95.79,604896326317278464,132.89776285641,0.0223,11.57558909237,0.0107,1.1606,0.0261,44.4416,11.230,-10.793,0.027,-3.104,0.018,393,-0.4290,384.45,0.000,0.000e+00,31,,,16,0.984,0,2.99582e+04,5.46630e+00,14.496078,1.57396e+04,2.33983e+01,14.846060,2.02755e+04,13.980469,1.202,0.865591,,,0,,,121891328978201229,1237671124833468732,,508147363,0.002762,0.003223,0.003888,14.496078,0.002762,2.99582e+04,-0.003,0.4282,0.2917,-0.0806
0.176091,132.92163764486,12.40909370858,,605022525341141632,132.92163764486,12.40909370858,1.0,Simbad,132.92168583925,12.40910701874,0.0003180,0.0001976,111.74,605022525341141632,132.92163609341,0.0150,12.40909328058,0.0081,1.1368,0.0185,61.3397,11.360,-10.931,0.019,-3.091,0.013,435,-0.3241,422.37,0.000,0.000e+00,31,,,17,0.988,0,6.24129e+04,1.06135e+01,13.699181,3.44952e+04,2.94210e+01,13.994145,4.00863e+04,13.240406,1.195,0.753739,,,0,,,122891329216761390,1237670595478290531,,513150997,0.002761,0.002940,0.003814,13.699181,0.002761,6.24129e+04,-0.001,0.3043,0.2181,-0.3216
0.172722,132.86020463353,11.71087330624,,604910207651567360,132.86020463353,11.71087330624,1.0,Simbad,132.86025197908,11.71088566174,0.0009562,0.0006314,103.26,604910207651567360,132.86020310579,0.0480,11.71087291207,0.0236,1.0925,0.0585,18.6854,11.143,-10.768,0.058,-2.869,0.041,384,0.3157,403.63,0.020,3.729e-02,31,,,17,1.011,0,5.94954e+03,2.87782e+00,16.251160,2.50347e+03,1.32667e+01,16.842184,4.87975e+03,15.526902,1.241,1.315282,,,0,,,122051328602543532,1237671262272291126,,509150447,0.002805,0.006395,0.004686,16.251160,0.002805,5.94954e+03,-0.008,0.9419,0.6526,-0.1873
